,away_WP,to_WP,skiers,new_24,basedepth,open_trails,open_lifts,open_percent,tot_snow,week_snow_tot,2day_snow_tot,3day_snow_tot,4day_snow_tot,5day_snow_tot,6day_snow_tot,day_0,day_4,day_5,day_6,midweek,month_1,month_2,month_3,month_4,month_11,month_12,days_since_start,vet_day,thanksgiv,xmas,mlk_day,pres_day,xmas_sat,mlk_sat,xmas_sun,mlk_sun,xmas_fri,mlk_fri,xmas_mon,mlk_mon,spring_break,new_24_sq,new_24_cu,new_24_sqrt,ln_new_24,basedepth_sq,basedepth_cu,basedepth_sqrt,ln_basedepth,open_trails_sq,open_trails_cu,open_trails_sqrt,ln_open_trails,open_lifts_sq,open_lifts_cu,open_lifts_sqrt,ln_open_lifts,open_percent_sq,open_percent_cu,open_percent_sqrt,ln_open_percent,tot_snow_sq,tot_snow_cu,tot_snow_sqrt,ln_tot_snow,week_snow_tot_sq,week_snow_tot_cu,week_snow_tot_sqrt,ln_week_snow_tot,2day_snow_tot_sq,2day_snow_tot_cu,2day_snow_tot_sqrt,ln_2day_snow_tot,3day_snow_tot_sq,3day_snow_tot_cu,3day_snow_tot_sqrt,ln_3day_snow_tot,4day_snow_tot_sq,4day_snow_tot_cu,4day_snow_tot_sqrt,ln_4day_snow_tot,5day_snow_tot_sq,5day_snow_tot_cu,5day_snow_tot_sqrt,ln_5day_snow_tot,6day_snow_tot_sq,6day_snow_tot_cu,6day_snow_tot_sqrt,ln_6day_snow_tot,days_since_start_sq,days_since_start_cu,days_since_start_sqrt,ln_days_since_start
1/25/13,2195,5652,4953,0,39,121,18,70,84.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1521,59319,6.244997998,3.663561646,14641,1771561,11,4.795790546,324,5832,4.242640687,2.890371758,4900,343000,8.366600265,4.248495242,7089.64,596947.688,9.176055798,4.433194921,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,4900,343000,8.366600265,4.248495242
1/26/13,4269,5001,5685,0,39,121,23,70,84.2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1521,59319,6.244997998,3.663561646,14641,1771561,11,4.795790546,529,12167,4.795831523,3.135494216,4900,343000,8.366600265,4.248495242,7089.64,596947.688,9.176055798,4.433194921,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,5041,357911,8.426149773,4.262679877
1/27/13,7131,2912,1466,1,39,121,23,70,85.2,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1521,59319,6.244997998,3.663561646,14641,1771561,11,4.795790546,529,12167,4.795831523,3.135494216,4900,343000,8.366600265,4.248495242,7259.04,618470.208,9.230384607,4.445001434,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,5184,373248,8.485281374,4.276666119
1/28/13,2332,1724,858,1,41,121,18,70,86.2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1681,68921,6.403124237,3.713572067,14641,1771561,11,4.795790546,324,5832,4.242640687,2.890371758,4900,343000,8.366600265,4.248495242,7430.44,640503.928,9.284395511,4.456670178,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,5329,389017,8.544003745,4.290459441
1/29/13,1944,2004,918,5,41,121,18,70,91.2,7,6,7,7,7,7,0,0,0,0,1,1,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,125,2.236067978,1.609437912,1681,68921,6.403124237,3.713572067,14641,1771561,11,4.795790546,324,5832,4.242640687,2.890371758,4900,343000,8.366600265,4.248495242,8317.44,758550.528,9.549869109,4.513054897,49,343,2.645751311,1.945910149,36,216,2.449489743,1.791759469,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,5476,405224,8.602325267,4.304065093
1/30/13,1936,2100,1082,0,46,121,18,70,91.2,7,5,6,7,7,7,0,0,0,0,1,1,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,2116,97336,6.782329983,3.828641396,14641,1771561,11,4.795790546,324,5832,4.242640687,2.890371758,4900,343000,8.366600265,4.248495242,8317.44,758550.528,9.549869109,4.513054897,49,343,2.645751311,1.945910149,25,125,2.236067978,1.609437912,36,216,2.449489743,1.791759469,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,5625,421875,8.660254038,4.317488114
1/31/13,2116,2718,1684,4,48,121,18,70,95.2,11,4,9,10,11,11,0,0,0,0,1,1,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,64,2,1.386294361,2304,110592,6.92820323,3.871201011,14641,1771561,11,4.795790546,324,5832,4.242640687,2.890371758,4900,343000,8.366600265,4.248495242,9063.04,862801.408,9.757048734,4.555979942,121,1331,3.31662479,2.397895273,16,64,2,1.386294361,81,729,3,2.197224577,100,1000,3.16227766,2.302585093,121,1331,3.31662479,2.397895273,121,1331,3.31662479,2.397895273,5776,438976,8.717797887,4.33073334
2/1/13,3031,6329,4982,1,48,128,19,70,96.2,12,5,5,10,11,12,0,1,0,0,0,0,1,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2304,110592,6.92820323,3.871201011,16384,2097152,11.3137085,4.852030264,361,6859,4.358898944,2.944438979,4900,343000,8.366600265,4.248495242,9254.44,890277.128,9.808159868,4.566429358,144,1728,3.464101615,2.48490665,25,125,2.236067978,1.609437912,25,125,2.236067978,1.609437912,100,1000,3.16227766,2.302585093,121,1331,3.31662479,2.397895273,144,1728,3.464101615,2.48490665,5929,456533,8.774964387,4.343805422
2/2/13,5237,5933,5678,6,53,128,19,70,102.2,18,7,11,11,16,17,0,0,1,0,0,0,1,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,216,2.449489743,1.791759469,2809,148877,7.280109889,3.970291914,16384,2097152,11.3137085,4.852030264,361,6859,4.358898944,2.944438979,4900,343000,8.366600265,4.248495242,10444.84,1067462.648,10.10940156,4.626931678,324,5832,4.242640687,2.890371758,49,343,2.645751311,1.945910149,121,1331,3.31662479,2.397895273,121,1331,3.31662479,2.397895273,256,4096,4,2.772588722,289,4913,4.123105626,2.833213344,6084,474552,8.831760866,4.356708827
2/3/13,7605,4279,2352,0,51,128,21.5,70,102.2,17,6,7,11,11,16,0,0,0,1,0,0,1,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,2601,132651,7.141428429,3.931825633,16384,2097152,11.3137085,4.852030264,462.25,9938.375,4.636809248,3.068052935,4900,343000,8.366600265,4.248495242,10444.84,1067462.648,10.10940156,4.626931678,289,4913,4.123105626,2.833213344,36,216,2.449489743,1.791759469,49,343,2.645751311,1.945910149,121,1331,3.31662479,2.397895273,121,1331,3.31662479,2.397895273,256,4096,4,2.772588722,6241,493039,8.888194417,4.369447852
2/4/13,3407,2760,1705,2.2,50,128,21.5,70,104.4,18.2,2.2,8.2,9.2,13.2,13.2,1,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84,10.648,1.483239697,0.78845736,2500,125000,7.071067812,3.912023005,16384,2097152,11.3137085,4.852030264,462.25,9938.375,4.636809248,3.068052935,4900,343000,8.366600265,4.248495242,10899.36,1137893.184,10.21763182,4.648229675,331.24,6028.568,4.266145802,2.901421594,4.84,10.648,1.483239697,0.78845736,67.24,551.368,2.863564213,2.104134154,84.64,778.688,3.033150178,2.219203484,174.24,2299.968,3.633180425,2.58021683,174.24,2299.968,3.633180425,2.58021683,6400,512000,8.94427191,4.382026635
2/5/13,3019,2362,1048,0,49,128,18,70,104.4,13.2,2.2,2.2,8.2,9.2,13.2,0,0,0,0,1,0,1,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,2401,117649,7,3.891820298,16384,2097152,11.3137085,4.852030264,324,5832,4.242640687,2.890371758,4900,343000,8.366600265,4.248495242,10899.36,1137893.184,10.21763182,4.648229675,174.24,2299.968,3.633180425,2.58021683,4.84,10.648,1.483239697,0.78845736,4.84,10.648,1.483239697,0.78845736,67.24,551.368,2.863564213,2.104134154,84.64,778.688,3.033150178,2.219203484,174.24,2299.968,3.633180425,2.58021683,6561,531441,9,4.394449155
2/6/13,2342,2373,1079,0,49,128,18,70,104.4,13.2,0,2.2,2.2,8.2,9.2,0,0,0,0,1,0,1,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,2401,117649,7,3.891820298,16384,2097152,11.3137085,4.852030264,324,5832,4.242640687,2.890371758,4900,343000,8.366600265,4.248495242,10899.36,1137893.184,10.21763182,4.648229675,174.24,2299.968,3.633180425,2.58021683,0,0,0,#NAME?,4.84,10.648,1.483239697,0.78845736,4.84,10.648,1.483239697,0.78845736,67.24,551.368,2.863564213,2.104134154,84.64,778.688,3.033150178,2.219203484,6724,551368,9.055385138,4.406719247
2/7/13,2277,2897,1699,5,51,128,20,70,109.4,14.2,5,5,7.2,7.2,13.2,0,0,0,0,1,0,1,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,125,2.236067978,1.609437912,2601,132651,7.141428429,3.931825633,16384,2097152,11.3137085,4.852030264,400,8000,4.472135955,2.995732274,4900,343000,8.366600265,4.248495242,11968.36,1309338.584,10.45944549,4.69501089,201.64,2863.288,3.768288736,2.653241965,25,125,2.236067978,1.609437912,25,125,2.236067978,1.609437912,51.84,373.248,2.683281573,1.974081026,51.84,373.248,2.683281573,1.974081026,174.24,2299.968,3.633180425,2.58021683,6889,571787,9.110433579,4.418840608
2/8/13,2923,6500,5276,2,51,128,20,70,111.4,15.2,7,7,7,9.2,9.2,0,1,0,0,0,0,1,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1.414213562,0.693147181,2601,132651,7.141428429,3.931825633,16384,2097152,11.3137085,4.852030264,400,8000,4.472135955,2.995732274,4900,343000,8.366600265,4.248495242,12409.96,1382469.544,10.55461984,4.713127327,231.04,3511.808,3.898717738,2.721295428,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,84.64,778.688,3.033150178,2.219203484,84.64,778.688,3.033150178,2.219203484,7056,592704,9.16515139,4.430816799
2/9/13,4110,5160,6326,0,50,128,23,70,111.4,9.2,2,7,7,7,9.2,0,0,1,0,0,0,1,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,2500,125000,7.071067812,3.912023005,16384,2097152,11.3137085,4.852030264,529,12167,4.795831523,3.135494216,4900,343000,8.366600265,4.248495242,12409.96,1382469.544,10.55461984,4.713127327,84.64,778.688,3.033150178,2.219203484,4,8,1.414213562,0.693147181,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,84.64,778.688,3.033150178,2.219203484,7225,614125,9.219544457,4.442651256
2/10/13,8294,3996,2028,6,55,128,23,70,117.4,15.2,6,8,13,13,13,0,0,0,1,0,0,1,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,216,2.449489743,1.791759469,3025,166375,7.416198487,4.007333185,16384,2097152,11.3137085,4.852030264,529,12167,4.795831523,3.135494216,4900,343000,8.366600265,4.248495242,13782.76,1618096.024,10.83512806,4.765586907,231.04,3511.808,3.898717738,2.721295428,36,216,2.449489743,1.791759469,64,512,2.828427125,2.079441542,169,2197,3.605551275,2.564949357,169,2197,3.605551275,2.564949357,169,2197,3.605551275,2.564949357,7396,636056,9.273618496,4.454347296
2/11/13,3100,2261,1189,3,56,128,19,70,120.4,16,9,9,11,16,16,1,0,0,0,0,0,1,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,1.732050808,1.098612289,3136,175616,7.483314774,4.025351691,16384,2097152,11.3137085,4.852030264,361,6859,4.358898944,2.944438979,4900,343000,8.366600265,4.248495242,14496.16,1745337.664,10.97269338,4.790819533,256,4096,4,2.772588722,81,729,3,2.197224577,81,729,3,2.197224577,121,1331,3.31662479,2.397895273,256,4096,4,2.772588722,256,4096,4,2.772588722,7569,658503,9.327379053,4.465908119
2/12/13,2348,2289,1130,2,56,128,20,70,122.4,18,5,11,11,13,18,0,0,0,0,1,0,1,0,0,0,0,88,0,0,0,0,-60,0,0,0,0,0,0,0,0,0,4,8,1.414213562,0.693147181,3136,175616,7.483314774,4.025351691,16384,2097152,11.3137085,4.852030264,400,8000,4.472135955,2.995732274,4900,343000,8.366600265,4.248495242,14981.76,1833767.424,11.06345335,4.80729437,324,5832,4.242640687,2.890371758,25,125,2.236067978,1.609437912,121,1331,3.31662479,2.397895273,121,1331,3.31662479,2.397895273,169,2197,3.605551275,2.564949357,324,5832,4.242640687,2.890371758,7744,681472,9.38083152,4.477336814
2/13/13,2333,2493,1290,1,55,129,20,70,123.4,19,3,6,12,12,14,0,0,0,0,1,0,1,0,0,0,0,89,0,0,0,0,197,0,0,0,0,0,0,0,0,0,1,1,1,0,3025,166375,7.416198487,4.007333185,16641,2146689,11.35781669,4.859812404,400,8000,4.472135955,2.995732274,4900,343000,8.366600265,4.248495242,15227.56,1879080.904,11.10855526,4.815431111,361,6859,4.358898944,2.944438979,9,27,1.732050808,1.098612289,36,216,2.449489743,1.791759469,144,1728,3.464101615,2.48490665,144,1728,3.464101615,2.48490665,196,2744,3.741657387,2.63905733,7921,704969,9.433981132,4.48863637
2/14/13,2274,3268,2284,5,60,129,19,70,128.4,19,6,8,11,17,17,0,0,0,0,1,0,1,0,0,0,0,90,0,0,0,0,1202,0,0,0,0,0,0,0,0,0,25,125,2.236067978,1.609437912,3600,216000,7.745966692,4.094344562,16641,2146689,11.35781669,4.859812404,361,6859,4.358898944,2.944438979,4900,343000,8.366600265,4.248495242,16486.56,2116874.304,11.33137238,4.855150391,361,6859,4.358898944,2.944438979,36,216,2.449489743,1.791759469,64,512,2.828427125,2.079441542,121,1331,3.31662479,2.397895273,289,4913,4.123105626,2.833213344,289,4913,4.123105626,2.833213344,8100,729000,9.486832981,4.49980967
2/15/13,3731,8331,6884,4,59,129,19,70,132.4,21,9,10,12,15,21,0,1,0,0,0,0,1,0,0,0,0,91,0,0,0,0,4511,0,0,0,0,0,0,0,0,0,16,64,2,1.386294361,3481,205379,7.681145748,4.077537444,16641,2146689,11.35781669,4.859812404,361,6859,4.358898944,2.944438979,4900,343000,8.366600265,4.248495242,17529.76,2320940.224,11.50651989,4.885827644,441,9261,4.582575695,3.044522438,81,729,3,2.197224577,100,1000,3.16227766,2.302585093,144,1728,3.464101615,2.48490665,225,3375,3.872983346,2.708050201,441,9261,4.582575695,3.044522438,8281,753571,9.539392014,4.510859507
2/16/13,4813,6269,8340,1,56,129,25,70,133.4,22,5,10,11,13,16,0,0,1,0,0,0,1,0,0,0,0,92,0,0,0,0,1519,0,0,0,0,0,0,0,0,0,1,1,1,0,3136,175616,7.483314774,4.025351691,16641,2146689,11.35781669,4.859812404,625,15625,5,3.218875825,4900,343000,8.366600265,4.248495242,17795.56,2373927.704,11.54989177,4.893352133,484,10648,4.69041576,3.091042453,25,125,2.236067978,1.609437912,100,1000,3.16227766,2.302585093,121,1331,3.31662479,2.397895273,169,2197,3.605551275,2.564949357,256,4096,4,2.772588722,8464,778688,9.591663047,4.521788577
2/17/13,6977,4311,5674,0.5,57,129,25,70,133.9,16.5,1.5,5.5,10.5,11.5,13.5,0,0,0,1,0,0,1,0,0,0,0,93,0,0,0,0,-2643,0,0,0,0,0,0,0,0,0,0.25,0.125,0.707106781,-0.693147181,3249,185193,7.549834435,4.043051268,16641,2146689,11.35781669,4.859812404,625,15625,5,3.218875825,4900,343000,8.366600265,4.248495242,17929.21,2400721.219,11.57151675,4.897093253,272.25,4492.125,4.062019202,2.803360381,2.25,3.375,1.224744871,0.405465108,30.25,166.375,2.34520788,1.704748092,110.25,1157.625,3.240370349,2.351375257,132.25,1520.875,3.391164992,2.442347035,182.25,2460.375,3.674234614,2.602689685,8649,804357,9.643650761,4.532599493
2/18/13,6758,2805,1721,1,56,129,24,70,134.9,14.5,1.5,2.5,6.5,11.5,12.5,1,0,0,0,0,0,1,0,0,0,0,94,0,0,0,0,-3989,0,0,0,0,0,0,0,0,0,1,1,1,0,3136,175616,7.483314774,4.025351691,16641,2146689,11.35781669,4.859812404,576,13824,4.898979486,3.17805383,4900,343000,8.366600265,4.248495242,18198.01,2454911.549,11.61464593,4.904533763,210.25,3048.625,3.807886553,2.674148649,2.25,3.375,1.224744871,0.405465108,6.25,15.625,1.58113883,0.916290732,42.25,274.625,2.549509757,1.871802177,132.25,1520.875,3.391164992,2.442347035,156.25,1953.125,3.535533906,2.525728644,8836,830584,9.695359715,4.543294782
2/19/13,3341,2508,888,1,55,129,19,70,135.9,13.5,2,2.5,3.5,7.5,12.5,0,0,0,0,1,0,1,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3025,166375,7.416198487,4.007333185,16641,2146689,11.35781669,4.859812404,361,6859,4.358898944,2.944438979,4900,343000,8.366600265,4.248495242,18468.81,2509911.279,11.65761554,4.911919321,182.25,2460.375,3.674234614,2.602689685,4,8,1.414213562,0.693147181,6.25,15.625,1.58113883,0.916290732,12.25,42.875,1.870828693,1.252762969,56.25,421.875,2.738612788,2.014903021,156.25,1953.125,3.535533906,2.525728644,9025,857375,9.746794345,4.553876892
2/20/13,2208,2323,1003,0,55,129,19,70,135.9,12.5,1,2,2.5,3.5,7.5,0,0,0,0,1,0,1,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,3025,166375,7.416198487,4.007333185,16641,2146689,11.35781669,4.859812404,361,6859,4.358898944,2.944438979,4900,343000,8.366600265,4.248495242,18468.81,2509911.279,11.65761554,4.911919321,156.25,1953.125,3.535533906,2.525728644,1,1,1,0,4,8,1.414213562,0.693147181,6.25,15.625,1.58113883,0.916290732,12.25,42.875,1.870828693,1.252762969,56.25,421.875,2.738612788,2.014903021,9216,884736,9.797958971,4.564348191
2/21/13,1787,2485,1701,1,55,129,19,70,136.9,8.5,1,2,3,3.5,4.5,0,0,0,0,1,0,1,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3025,166375,7.416198487,4.007333185,16641,2146689,11.35781669,4.859812404,361,6859,4.358898944,2.944438979,4900,343000,8.366600265,4.248495242,18741.61,2565726.409,11.70042734,4.919250732,72.25,614.125,2.915475947,2.140066164,1,1,1,0,4,8,1.414213562,0.693147181,9,27,1.732050808,1.098612289,12.25,42.875,1.870828693,1.252762969,20.25,91.125,2.121320344,1.504077397,9409,912673,9.848857802,4.574710979
2/22/13,2892,6167,4976,4,59,130,19,91,140.9,8.5,5,5,6,7,7.5,0,1,0,0,0,0,1,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,64,2,1.386294361,3481,205379,7.681145748,4.077537444,16900,2197000,11.40175425,4.86753445,361,6859,4.358898944,2.944438979,8281,753571,9.539392014,4.510859507,19852.81,2797260.929,11.87013058,4.948050419,72.25,614.125,2.915475947,2.140066164,25,125,2.236067978,1.609437912,25,125,2.236067978,1.609437912,36,216,2.449489743,1.791759469,49,343,2.645751311,1.945910149,56.25,421.875,2.738612788,2.014903021,9604,941192,9.899494937,4.584967479
2/23/13,4993,5576,5559,1,57,130,24,91,141.9,8.5,5,6,6,7,8,0,0,1,0,0,0,1,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3249,185193,7.549834435,4.043051268,16900,2197000,11.40175425,4.86753445,576,13824,4.898979486,3.17805383,8281,753571,9.539392014,4.510859507,20135.61,2857243.059,11.91217864,4.955122584,72.25,614.125,2.915475947,2.140066164,25,125,2.236067978,1.609437912,36,216,2.449489743,1.791759469,36,216,2.449489743,1.791759469,49,343,2.645751311,1.945910149,64,512,2.828427125,2.079441542,9801,970299,9.949874371,4.59511985
2/24/13,5898,2185,1846,3,59,130,24,91,144.9,11,4,8,9,9,10,0,0,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,1.732050808,1.098612289,3481,205379,7.681145748,4.077537444,16900,2197000,11.40175425,4.86753445,576,13824,4.898979486,3.17805383,8281,753571,9.539392014,4.510859507,20996.01,3042321.849,12.03744159,4.976043849,121,1331,3.31662479,2.397895273,16,64,2,1.386294361,64,512,2.828427125,2.079441542,81,729,3,2.197224577,81,729,3,2.197224577,100,1000,3.16227766,2.302585093,10000,1000000,10,4.605170186
2/25/13,3214,2158,790,2,59,130,24,91,146.9,12,5,6,10,11,11,1,0,0,0,0,0,1,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1.414213562,0.693147181,3481,205379,7.681145748,4.077537444,16900,2197000,11.40175425,4.86753445,576,13824,4.898979486,3.17805383,8281,753571,9.539392014,4.510859507,21579.61,3170044.709,12.12023102,4.989752083,144,1728,3.464101615,2.48490665,25,125,2.236067978,1.609437912,36,216,2.449489743,1.791759469,100,1000,3.16227766,2.302585093,121,1331,3.31662479,2.397895273,121,1331,3.31662479,2.397895273,10201,1030301,10.04987562,4.615120517
2/26/13,1963,1777,604,0,59,130,20,91,146.9,11,2,5,6,10,11,0,0,0,0,1,0,1,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,3481,205379,7.681145748,4.077537444,16900,2197000,11.40175425,4.86753445,400,8000,4.472135955,2.995732274,8281,753571,9.539392014,4.510859507,21579.61,3170044.709,12.12023102,4.989752083,121,1331,3.31662479,2.397895273,4,8,1.414213562,0.693147181,25,125,2.236067978,1.609437912,36,216,2.449489743,1.791759469,100,1000,3.16227766,2.302585093,121,1331,3.31662479,2.397895273,10404,1061208,10.09950494,4.624972813
2/27/13,2634,2726,696,6,60,131,19,92,152.9,17,6,8,11,12,16,0,0,0,0,1,0,1,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,216,2.449489743,1.791759469,3600,216000,7.745966692,4.094344562,17161,2248091,11.44552314,4.875197323,361,6859,4.358898944,2.944438979,8464,778688,9.591663047,4.521788577,23378.41,3574558.889,12.36527396,5.029784113,289,4913,4.123105626,2.833213344,36,216,2.449489743,1.791759469,64,512,2.828427125,2.079441542,121,1331,3.31662479,2.397895273,144,1728,3.464101615,2.48490665,256,4096,4,2.772588722,10609,1092727,10.14889157,4.634728988
2/28/13,2513,3477,1660,1,60,131,19,92,153.9,17,7,7,9,12,13,0,0,0,0,1,0,1,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3600,216000,7.745966692,4.094344562,17161,2248091,11.44552314,4.875197323,361,6859,4.358898944,2.944438979,8464,778688,9.591663047,4.521788577,23685.21,3645153.819,12.40564388,5.036303041,289,4913,4.123105626,2.833213344,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,81,729,3,2.197224577,144,1728,3.464101615,2.48490665,169,2197,3.605551275,2.564949357,10816,1124864,10.19803903,4.644390899
3/1/13,3496,7437,5601,5,63,134,19,94,158.9,18,6,12,12,14,17,0,1,0,0,0,0,0,1,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,125,2.236067978,1.609437912,3969,250047,7.937253933,4.143134726,17956,2406104,11.5758369,4.8978398,361,6859,4.358898944,2.944438979,8836,830584,9.695359715,4.543294782,25249.21,4012099.469,12.60555433,5.068275074,324,5832,4.242640687,2.890371758,36,216,2.449489743,1.791759469,144,1728,3.464101615,2.48490665,144,1728,3.464101615,2.48490665,196,2744,3.741657387,2.63905733,289,4913,4.123105626,2.833213344,11025,1157625,10.24695077,4.65396035
3/2/13,5234,5784,6151,1,63,134,24,94,159.9,18,6,7,13,13,15,0,0,1,0,0,0,0,1,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3969,250047,7.937253933,4.143134726,17956,2406104,11.5758369,4.8978398,576,13824,4.898979486,3.17805383,8836,830584,9.695359715,4.543294782,25568.01,4088324.799,12.64515718,5.07454862,324,5832,4.242640687,2.890371758,36,216,2.449489743,1.791759469,49,343,2.645751311,1.945910149,169,2197,3.605551275,2.564949357,169,2197,3.605551275,2.564949357,225,3375,3.872983346,2.708050201,11236,1191016,10.29563014,4.663439094
3/3/13,8610,3639,1180,0,61,135,24,95,159.9,15,1,6,7,13,13,0,0,0,1,0,0,0,1,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,3721,226981,7.810249676,4.110873864,18225,2460375,11.61895004,4.905274778,576,13824,4.898979486,3.17805383,9025,857375,9.746794345,4.553876892,25568.01,4088324.799,12.64515718,5.07454862,225,3375,3.872983346,2.708050201,1,1,1,0,36,216,2.449489743,1.791759469,49,343,2.645751311,1.945910149,169,2197,3.605551275,2.564949357,169,2197,3.605551275,2.564949357,11449,1225043,10.34408043,4.672828834
3/4/13,2793,2162,549,5,64,135,19,95,164.9,18,5,6,11,12,18,1,0,0,0,0,0,0,1,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,125,2.236067978,1.609437912,4096,262144,8,4.158883083,18225,2460375,11.61895004,4.905274778,361,6859,4.358898944,2.944438979,9025,857375,9.746794345,4.553876892,27192.01,4483962.449,12.84133949,5.10533923,324,5832,4.242640687,2.890371758,25,125,2.236067978,1.609437912,36,216,2.449489743,1.791759469,121,1331,3.31662479,2.397895273,144,1728,3.464101615,2.48490665,324,5832,4.242640687,2.890371758,11664,1259712,10.39230485,4.682131227
3/5/13,2449,2412,512,4,66,135,19,95,168.9,22,9,9,10,15,16,0,0,0,0,1,0,0,1,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,64,2,1.386294361,4356,287496,8.124038405,4.189654742,18225,2460375,11.61895004,4.905274778,361,6859,4.358898944,2.944438979,9025,857375,9.746794345,4.553876892,28527.21,4818245.769,12.99615328,5.129306824,484,10648,4.69041576,3.091042453,81,729,3,2.197224577,81,729,3,2.197224577,100,1000,3.16227766,2.302585093,225,3375,3.872983346,2.708050201,256,4096,4,2.772588722,11881,1295029,10.44030651,4.691347882
3/6/13,2555,2599,556,0,65,135,19,95,168.9,16,4,9,9,10,15,0,0,0,0,1,0,0,1,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,4225,274625,8.062257748,4.17438727,18225,2460375,11.61895004,4.905274778,361,6859,4.358898944,2.944438979,9025,857375,9.746794345,4.553876892,28527.21,4818245.769,12.99615328,5.129306824,256,4096,4,2.772588722,16,64,2,1.386294361,81,729,3,2.197224577,81,729,3,2.197224577,100,1000,3.16227766,2.302585093,225,3375,3.872983346,2.708050201,12100,1331000,10.48808848,4.700480366
